alcatel	138	12455119876	Embedded Software Engineer C, C++, Real-time systems -http://tiny.cc/96kd8Job Opportunity in Harefield (London) & Cambridge.Alcatel.	UNKNOWN	1	1	3	FALSE
alcatel	139	12455602633	Today ICE-Alcatel trial begins against accused 9: After the suspension of the previous week, everything is now rea... http://bit.ly/cWDfZ 	TRUE	3	0	2	FALSE
alcatel	14	12452628659	$$ #Alcatel ’Alcatel-Lucent to next month launch My IC Phone in NL’: ’Alcatel-Lucent to next month launch My... http://bit.ly/bFuNv8 $$ALU	TRUE	3	1	1	FALSE
alcatel	140	12455636220	No power line for your mobile base station? Alcatel-Lucent says think renewable http://zd.net/csI0m 	TRUE	4	1	0	FALSE
alcatel	141	12455772136	No power line for your mobile base station? Alcatel-Lucent says think renewable http://bit.ly/bIAxe 	TRUE	5	0	0	FALSE
alcatel	142	12455773184	ZDNet: No power line for your mobile base station? Alcatel-Lucent says think renewable http://bit.ly/9WIY0 	TRUE	4	0	1	FALSE
alcatel	143	12455773437	No power line for your mobile base station? Alcatel-Lucent says think renewable: Here’s a trick question for you: ... http://bit.ly/a1aYC 	TRUE	4	1	0	FALSE
alcatel	144	12455783254	No power line for your mobile base station? Alcatel-Lucent says think renewable: Here’s a trick... http://bit.ly/d8odmL #greentech #greenit	TRUE	5	0	0	FALSE
alcatel	145	12456028492	No power line for your mobile base station? Alcatel-Lucent says think renewable http://zd.net/csI0mV via @ZDNetBlogs	TRUE	4	1	0	FALSE
alcatel	146	12456612364	 l-Lucentsays th No power line for your mobile base station? Alcatel-Lucent says think renewable [green]: Here... http://bit.ly/cltSdo	TRUE	5	0	0	FALSE
alcatel	147	12456804523	Alcatel-Lucent: Summer Intern - Wireless Software Eng... (Naperville, IL) http://bit.ly/aPzylS #Jobs #TweetMyJOBS	TRUE	4	1	0	FALSE
alcatel	148	12456876412	’Alcatel-Lucent launches Mobilefriends community SMS ... - TMCnet http://goo.gl/fb/Xf04 	TRUE	5	0	0	FALSE
alcatel	149	12457304275	New post: Alcatel-KR01x, Crystal unlock done.. http://bit.ly/cnor4 	TRUE	3	2	0	FALSE
alcatel	15	12453989734	[NEU] Alcatel OT-206 http://bit.ly/dBBuW 	UNKNOWN	1	1	3	FALSE
alcatel	150	12457330712	No power line for your mobile base station? Alcatel-Lucent says think renewable http://zd.net/csI0mV (via @ZDNetBlogs)	TRUE	5	0	0	FALSE
alcatel	151	12457420682	Alcatel-KR01x, Crystal unlock done.. http://goo.gl/fb/7uVA 	TRUE	4	1	0	FALSE
alcatel	152	12457556271	ALCATEL-LUCENT : EADS Defence & Security and Alcatel-Lucent Sign a Strategic Alliance to Provide Advanced Broadband... http://bit.ly/ciQhJ 	TRUE	4	1	0	FALSE
alcatel	153	12457914312	EADS Defence & Security and Alcatel-Lucent Sign a Strategic Alliance to ... http://cli.gs/3hym 	TRUE	4	1	0	FALSE
alcatel	154	12457925979	EADS Defence & Security and Alcatel-Lucent Sign a Strategic Alliance to ... http://cli.gs/T11V 	TRUE	4	1	0	FALSE
alcatel	155	12458117540	EADS Defence & Security and Alcatel-Lucent Sign a Strategic Alliance to Provide Advanced… http://goo.gl/fb/pM0g 	TRUE	5	0	0	FALSE
alcatel	156	12334761708	Ah I wanna Alcatel OT-808 Pink now! And its very cheap 50Quid only in carphone. Huhu.. shud I shud I? @azthaher liat deh pasti kamu suka :)	TRUE	4	1	0	FALSE
alcatel	157	12334910266	Alcatel-Lucent: Product Marketing Manager, Mobile Seg... (Mountain View, CA) http://bit.ly/cOBCsY #Jobs #TweetMyJOBS	TRUE	3	1	1	FALSE
alcatel	158	12335388957	Alcatel-Lucent: Technical Project Manager (OSS / Info... (Sydney, AUS) http://bit.ly/cCxICs #Jobs #TweetMyJOBS	TRUE	3	1	1	FALSE
alcatel	159	12335685156	@mehulved my MTNL conn statred today. apparently something to do with some alcatel switch problem n few unlucky ones still affected	TRUE	3	0	2	FALSE
alcatel	16	12251982779	Plano,TX | Alcatel-Lucent | Co-op - Wireless Software Engineer (plano,tx) | #tweetajob | http://bit.ly/drcRS8 | #jobs	TRUE	5	0	0	FALSE
alcatel	160	12336342974	Обзор телефона #Alcatel OneTouch S107 http://goo.gl/fb/Dm79 	TRUE	4	1	0	FALSE
alcatel	161	12336502206	Hiring a IPTV Technical Writer-CO-OP at Alcatel-lucent (Plano, TX) http://bit.ly/ddSMsr #jobs #shjobs	FALSE	1	4	0	FALSE
alcatel	162	12337431134	Unlocked Smallest Alcatel ot-c123 Small Cell Phone-Free Shipping | http://www.feedmedeals.co.uk/node/49066 #voucher #coupon	TRUE	5	0	0	FALSE
alcatel	163	12338024292	How to know if my Alcatel is C701A or C701X? http://goo.gl/fb/fHCj 	TRUE	3	1	1	FALSE
alcatel	164	12341809124	most people just try to get home. empty seats at alcatel talk (maybe it wouldnt be different without the chaos :) http://yfrog.com/6bw0r 	TRUE	3	0	2	FALSE
alcatel	165	12345177965	Alcatel Unlock Code Free	TRUE	3	1	1	FALSE
alcatel	166	12346042377	Do want: Alcatel OT-808 – entry level phone with netbook look @droolrdotcom http://droolr.com/products/31 	TRUE	4	1	0	FALSE
alcatel	167	12350203910	@Ernestime Morning there! Es como la version pirata del blackberry, es un alcatel, tribal :/	FALSE	2	3	0	FALSE
alcatel	168	12353085332	Alcatel-Lucent Generation Y involved in business strategy... and I’m part of it!	UNKNOWN	1	1	3	FALSE
alcatel	169	12353343956	$$ #Alcatel LifeSize Communications Brings High Definition Video Conferencing to Alcatel-Lucent Enterprise Co... http://bit.ly/ctUK89 $$ALU	TRUE	3	1	1	FALSE
alcatel	17	12252003633	Oklahoma City,OK | Alcatel-Lucent | Resident Engineer 200 | #tweetajob | http://bit.ly/c7rYsT | #jobs	TRUE	5	0	0	FALSE
alcatel	170	12354948507	ALCATEL ONE TOUCH SPORT OT-I650A: http://bit.ly/ahS9rt via @addthis	TRUE	4	1	0	FALSE
alcatel	171	12355461671	Alcatel-Lucent Bell Labs showcases next-generation optical transmission technologies at annual Optical Fiber Conference http://ff.im/j8WN 	FALSE	1	3	1	FALSE
alcatel	172	12355648559	Last news flash about Alcatel-Lucent http://www.busint.eu/alcatel-lucent,tinta-3644-1.htm 	TRUE	3	2	0	FALSE
alcatel	173	12244852769	$$ #Alcatel Headlines: MUSIC INDUSTRY: U.S. Consumes Music Differently on Smartphones Than in UK and Canada: ... http://bit.ly/bxpWmx $$ALU	FALSE	1	3	1	FALSE
alcatel	174	12244992240	Mountain View,CA | Alcatel-Lucent | Junior/mid-level Engineer - Media Streaming - 200 | #tweetajob | http://bit.ly/93kyPR | #jobs	TRUE	5	0	0	FALSE
alcatel	175	12244993313	Daly City,CA | Alcatel-Lucent | Is Project/program Manager: 300 | #tweetajob | http://bit.ly/c5jwVk | #jobs	TRUE	4	0	1	FALSE
alcatel	176	12245154083	Plano,TX | Alcatel-Lucent | Alcatel-lucent Ventures - System Engineer | #tweetajob | http://bit.ly/6YFYq1 | #jobs	TRUE	4	1	0	FALSE
alcatel	177	12245444289	ALCATEL en Campus Party Europa http://bit.ly/c2KhIG #cpartyeu	FALSE	1	3	1	FALSE
alcatel	178	12245500266	Daly City,CA | Alcatel-Lucent | Marketing Intern | #tweetajob | http://bit.ly/c0uvZO | #jobs	TRUE	4	0	1	FALSE
alcatel	179	12245662313	Las Vegas,NV | Alcatel-Lucent | Communications Services Installer -Las Vegas, Nevada | #tweetajob | http://bit.ly/9J2dMH | #jobs	TRUE	4	1	0	FALSE
alcatel	18	12252583421	Austin,TX | Alcatel-Lucent | Motive Test Developer- 300 | #tweetajob | http://bit.ly/9myI1Q | #jobs	TRUE	4	1	0	FALSE
alcatel	180	12246160577	Mountain View,CA | Alcatel-Lucent | Lte Test Engineer - 300 | #tweetajob | http://bit.ly/cSN0bh | #jobs	TRUE	4	1	0	FALSE
alcatel	181	12246516864	Mountain View,CA | Alcatel-Lucent | Lte Test Engineer - 300 | #tweetajob | http://bit.ly/du6AeX | #jobs	TRUE	5	0	0	FALSE
alcatel	182	12246863374	Murray Hill,NJ | Alcatel-Lucent | Summer Intern - Wireless Software Engineer (new Jersey) | #tweetajob | http://bit.ly/bInlM3 | #jobs	TRUE	4	0	1	FALSE
alcatel	183	12247202783	Plano,TX | Alcatel-Lucent | Co-op Americas Applications Technical Support Center(tsc) | #tweetajob | http://bit.ly/aZAPGW | #jobs	TRUE	4	0	1	FALSE
alcatel	184	12247380442	Seattle,WA | Alcatel-Lucent | Communications Services Installer -Seattle, Washington | #tweetajob | http://bit.ly/9orXLJ | #jobs	TRUE	4	0	1	FALSE
alcatel	185	12248029767	San Francisco,CA | Alcatel-Lucent | Developer Platform And Programs Coordinator-200 | #tweetajob | http://bit.ly/9gTDka | #jobs	TRUE	4	0	1	FALSE
alcatel	186	12248448263	Daly City,CA | Alcatel-Lucent | Enterprise Architect-300 | #tweetajob | http://bit.ly/9ZtuYD | #jobs	TRUE	5	0	0	FALSE
alcatel	187	12248570963	Mountain View,CA | Alcatel-Lucent | Lte Test Engineer | #tweetajob | http://bit.ly/cPVNtm | #jobs	TRUE	4	0	1	FALSE
alcatel	188	12311070427	one mini Alcatel Touch	TRUE	5	0	0	FALSE
alcatel	189	12311770694	CO-OP Americas Applications Technical Support Center(TSC) - Alcatel-Lucent -Plano, TX http://bit.ly/9Kjpl 	TRUE	5	0	0	FALSE
alcatel	19	12252983947	Pittsburgh,PA | Alcatel-Lucent | Project Manager Customer Sr.-upmc | #tweetajob | http://bit.ly/8zNn8R | #jobs	TRUE	5	0	0	FALSE
alcatel	190	12312056438	New post: Alcatel ot 303 need code http://bit.ly/buavL 	TRUE	4	0	1	FALSE
alcatel	191	12312188555	Alcatel ot 303 need code http://goo.gl/fb/Pi30 	TRUE	4	0	1	FALSE
alcatel	192	12313187282	caso ice-alcatel for dummies http://www.nacion.com/Generales/Subsitios/Sucesos/2010/ICEALCATEL/N13-Resumen.asp 	TRUE	3	2	0	FALSE
alcatel	193	12313263564	$$ #Alcatel Canada’s Mitel IPO could be overvalued: Canada’s Mitel IPO could be overvaluedReuters - 36 minu... http://bit.ly/clBcza $$ALU	TRUE	3	1	1	FALSE
alcatel	194	12315003382	Buzz by Sidy Ahmed Seye from Twitter: Sidy: Buzz by Sidy Ahmed Seye from Google Reader: Alcatel-Lucent conçoit un ... http://bit.ly/dkMA1 	TRUE	3	1	1	FALSE
alcatel	195	12326785751	Crystal Clear Transparent Smart Touch Soft Gel Snap-On Cover Case Cell Phone Protector for Alcatel Tribe OT-800A http://bit.ly/a2Tzv 	TRUE	4	1	0	FALSE
alcatel	196	12327817264	#MObile #Marketing von Alcatel... http://ow.ly/1zBx 	TRUE	4	1	0	FALSE
alcatel	197	12331361810	CO-OP Americas Applications Technical Support Center(TSC) - Alcatel-Lucent -Plano, TX http://bit.ly/9NeQv 	TRUE	5	0	0	FALSE
alcatel	198	12333117952	Alcatel-Lucent: Solution Architect - End to End 3G (Cairo, EGY) http://bit.ly/6zPJzp #Jobs #TweetMyJOBS	TRUE	4	1	0	FALSE
alcatel	199	12333118406	Alcatel-Lucent: Senior Bid Manager (Cairo, EGY) http://bit.ly/6ReqwZ #Jobs #TweetMyJOBS	TRUE	5	0	0	FALSE
alcatel	2	12450036071	Alcatel-Lucent: Technical Project Manager (SWE) http://bit.ly/byHZIZ #Jobs #TweetMyJOBS	TRUE	4	1	0	FALSE
alcatel	20	12252984385	Mountain View,CA | Alcatel-Lucent | Senior Software Product Line Manager-300 | #tweetajob | http://bit.ly/9e82QZ | #jobs	TRUE	3	1	1	FALSE
alcatel	200	12333120460	Alcatel-Lucent: Guatemala Project Manager (GTM) http://bit.ly/9ZbFQH #Jobs #TweetMyJOBS	TRUE	4	1	0	FALSE
alcatel	201	12333123750	Alcatel-Lucent: Summer Intern (Murray Hill, NJ) http://bit.ly/dgwlgo #Jobs #TweetMyJOBS	TRUE	5	0	0	FALSE
alcatel	202	12333124168	Alcatel-Lucent: Member Technical Staff - Research - B... (Murray Hill, NJ) http://bit.ly/6XeTz8 #Jobs #TweetMyJOBS	TRUE	4	1	0	FALSE
alcatel	203	12333126175	Alcatel-Lucent: IMS Network Level Test Lab Summer Intern (Naperville, IL) http://bit.ly/cQismN #Jobs #TweetMyJOBS	TRUE	5	0	0	FALSE
alcatel	204	12333126458	Alcatel-Lucent: Summer Intern - Software Upgrade and ... (Plano, TX) http://bit.ly/b89v7Z #Jobs #TweetMyJOBS	TRUE	4	1	0	FALSE
alcatel	205	12333126839	Alcatel-Lucent: Summer Intern - MTA Team (Naperville, IL) http://bit.ly/dbFiMq #Jobs #TweetMyJOBS	TRUE	5	0	0	FALSE
alcatel	206	12333150439	Alcatel-Lucent: Application Researcher Bell Labs (Antwerp, BEL) http://bit.ly/6q7ue2 #Jobs #TweetMyJOBS	TRUE	4	1	0	FALSE
alcatel	207	12333151041	Alcatel-Lucent: Internship - Web 2.0 applications (Antwerp, BEL) http://bit.ly/84zuLx #Jobs #TweetMyJOBS	TRUE	5	0	0	FALSE
alcatel	208	12461818471	No power line for your mobile base station? Alcatel-Lucent says think renewable http://bit.ly/apwDo 	TRUE	4	1	0	FALSE
alcatel	209	12461819535	No power line for your mobile base station? Alcatel-Lucent says think renewable http://bit.ly/b4hSF 	TRUE	4	0	1	FALSE
alcatel	21	12253184648	Murray Hill,NJ | Alcatel-Lucent | Co-op Wireless Engineer (new Jersey/illinois) | #tweetajob | http://bit.ly/bx044u | #jobs	TRUE	5	0	0	FALSE
alcatel	210	12461819801	No power line for your mobile base station? Alcatel-Lucent says think renewable http://bit.ly/a07Xn 	TRUE	3	1	1	FALSE
alcatel	211	12461819869	AltNRG News: No power line for your mobile base station? Alcatel-Lucent says think renewable: The base station, wh... http://bit.ly/cltSd 	TRUE	4	1	0	FALSE
alcatel	212	12462030348	Alcatel-Lucent: Financial Accountant - 1 Year fixed t... (Sydney, AUS) http://bit.ly/bVl5QH #Jobs #TweetMyJOBS	TRUE	4	1	0	FALSE
alcatel	213	12463075312	It’s Indian day. Or maybe just a salad. I suppose ... (@ Alcatel-Lucent Cafeteria) http://4sq.com/d7x0h 	TRUE	3	1	1	FALSE
alcatel	214	12463252845	EADS Defence & Security and Alcatel-Lucent Sign a Strategic Alliance to ...: EADS Defence & Security will leverage... http://bit.ly/ariqo 	TRUE	4	1	0	FALSE
alcatel	215	12463281981	$$ #EADS Alcatel-Lucent And EADS NV’s Defence & Security To Provide Advanced Broadband Solutions http://bit.ly/cx93RA $EAD	TRUE	3	1	1	FALSE
alcatel	216	12463962413	Alcatel-Lucent, EADS Unit Sign Public Safety Technology Deal: PARIS (Dow Jones)--Franco-US telecommunications equi... http://bit.ly/crHIm 	TRUE	4	1	0	FALSE
alcatel	217	12464944330	In France Alcatel-Lucent launches new SMS-based social networking services http://goo.gl/fb/tKNT 	TRUE	5	0	0	FALSE
alcatel	218	12465001462	EADS Defence & Security and Alcatel-Lucent sign a strategic alliance to provide advanced broadband solutions to th... http://bit.ly/cXBTa 	TRUE	3	1	1	FALSE
alcatel	219	12466094983	Alcatel Ot 800 One Touch Chrome Pink Blue White TFT 256K Colors Kamera 2 Mp 1600x1200 Pixels http://bit.ly/cdWcH 	TRUE	3	2	0	FALSE
alcatel	22	12253362153	Mountain View,CA | Alcatel-Lucent | Principal Software Engineer | #tweetajob | http://bit.ly/avJTgo | #jobs	TRUE	3	1	1	FALSE
alcatel	220	12466205082	Alcatel-Lucent: SALES ENGINEER (Culemborg, NLD) http://bit.ly/ajuFo1 #Jobs #TweetMyJOBS	TRUE	4	1	0	FALSE
alcatel	221	12466822301	Alcatel OT-808 – QWERTY раскладушка http://gadgetnews.biz/2010/04/16/alcatel-ot-808-qwerty-raskladushka 	TRUE	4	1	0	FALSE
alcatel	222	12466938885	I prefer the alcatel than the Iphone....alcatel needs to improve his sofware	TRUE	4	1	0	FALSE
alcatel	223	12467052269	the winners of the new hp enterprsie group - alcatel and qlogic	TRUE	5	0	0	FALSE
alcatel	224	12467157961	Alcatel-Lucent Leads Way as Weekly Market Sentiment Merges with 30 Day Moving Average -- Seeking Alpha: http://bit.ly/8ZfkY2 via @addthis	TRUE	4	0	1	FALSE
alcatel	225	12467687998	Alcatel-Lucent Leads Way as Weekly Market Sentiment Merges with 30 Day Moving Average: Jett Winter submits: Piqqem... http://bit.ly/bInZe 	TRUE	4	1	0	FALSE
alcatel	226	12468717254	Hi Tribe Fans! We need your help! The new Alcatel OT-880 needs a name. Help us name it and WIN! See the Contest tab... http://bit.ly/cuTun 	TRUE	3	2	0	FALSE
alcatel	227	12469140562	"What’s My Name" contest now LIVE! Name the new #Alcatel OT-880 and #WIN a fully loaded phone!	TRUE	4	0	1	FALSE
alcatel	228	12268652851	New post: (AFX UK Focus) 2010-04-13 13:15 Alcatel Lucent launches new mobile ad platform http://cli.gs/W32h 	TRUE	5	0	0	FALSE
alcatel	229	12269264831	ZTE overtakes Alcatel-Lucent in global wireless gear market: http://bit.ly/aaLIE 	TRUE	5	0	0	FALSE
alcatel	23	12253390650	Austin,TX | Alcatel-Lucent | Motive Quality Lead- 300 | #tweetajob | http://bit.ly/9jT6G1 | #jobs	TRUE	4	1	0	FALSE
alcatel	230	12270144274	New post: [Micro-Box AIO V1.0.3.8][LG flasher Bugs repaired - Alcatel 34 new PID] http://bit.ly/atcfQ 	TRUE	4	0	1	FALSE
alcatel	231	12270378670	[Micro-Box AIO V1.0.3.8][LG flasher Bugs repaired - Alcatel 34 new PID] http://goo.gl/fb/Bnzh 	TRUE	4	0	1	FALSE
alcatel	232	12273166373	WAP: The Alcatel 303 provides a simple and engaging handset http://bit.ly/d19ow 	TRUE	5	0	0	FALSE
alcatel	233	12273319982	[NEU] Alcatel Crystal http://bit.ly/9F34y 	TRUE	3	0	2	FALSE
alcatel	234	12273864927	Alcatel OT 565 http://goo.gl/fb/wHhQ 	TRUE	5	0	0	FALSE
alcatel	235	12273865173	Alcatel OT 106 http://goo.gl/fb/HTaa 	TRUE	5	0	0	FALSE
alcatel	236	12274006039	(Vivastreet) € 10 - Alcatel: A vendre : Lot chargeur secteur + Allume cigare + Kit piéton pour tél... http://bit.ly/cNBcch #son #multimedia	TRUE	4	1	0	FALSE
alcatel	237	12274184924	[NEU] Alcatel Miss Sixty http://bit.ly/aNS59 	TRUE	4	0	1	FALSE
alcatel	238	12274961934	Alcatel-Lucent: Wireline Site Implementation & Outsid... (Cairo, EGY) http://bit.ly/bSCsd7 #Jobs #TweetMyJOBS	TRUE	5	0	0	FALSE
alcatel	239	12275064713	IT and Telecom Convergence with Alcatel-Lucent and HP: "The alliance will bring to market integrated telecommunica... http://bit.ly/cqIKL 	TRUE	5	0	0	FALSE
alcatel	24	12253900521	Plano,TX | Alcatel-Lucent | Accountant - 100 | #tweetajob | http://bit.ly/9hbjwB | #jobs	TRUE	5	0	0	FALSE
alcatel	240	12275128357	[NEU] Alcatel OT-808 http://bit.ly/aYy0h 	TRUE	5	0	0	FALSE
alcatel	241	12275473795	enviado desde mi Alcatel One Touch Easy	TRUE	4	0	1	FALSE
alcatel	242	12275477800	Alcatel-Lucent: Lead OSS/BSS Solutions Architect (Sydney, AUS) http://bit.ly/91C2Vg #Jobs #TweetMyJOBS	TRUE	4	0	1	FALSE
alcatel	243	12275478328	Alcatel-Lucent: Project Manager (Antwerp, BEL) http://bit.ly/9BVC2P #Jobs #TweetMyJOBS	TRUE	5	0	0	FALSE
alcatel	244	12275478799	Alcatel-Lucent: Internship - Design for DiY experienc... (Antwerp, BEL) http://bit.ly/cxPQ9B #Jobs #TweetMyJOBS	TRUE	5	0	0	FALSE
alcatel	245	12275620457	Alcatel-Lucent: Software Engineer 300 (Ottawa, ON) http://bit.ly/97ok8B #Jobs #TweetMyJOBS	TRUE	5	0	0	FALSE
alcatel	246	12275759105	Alcatel-Lucent: Summer Internship - Bell Labs (Murray Hill, NJ) http://bit.ly/9aOV2k #Jobs #TweetMyJOBS	TRUE	5	0	0	FALSE
alcatel	247	12275759917	Alcatel-Lucent: Summer Intern - Product Management En... (Murray Hill, NJ) http://bit.ly/cWX84x #Jobs #TweetMyJOBS	TRUE	5	0	0	FALSE
